brand_name,property,city,room_type,available_contracts,quantity_available,run_time,instalment_id,name,academic_year,price,available,bookable,Contact Form URL,start_date,end_date,contract_length,weeks_remaining,base_hub_url,updated_at,pricing_updated_at
Homes for Students,Palamon Court,Canterbury,Elite Studio,1,10,2026-07-13T18:55:35Z,8436,Palamon Court - Elite Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,254,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=Canterbury&property=Palamon+Court&roomType=Elite+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:32.000000Z,
Homes for Students,Palamon Court,Canterbury,Luxe Studio,6,10,2026-07-13T18:55:35Z,8353,Palamon Court - Luxe Studio - 26/27 - 05/09 - 44wk 2026,2026 / 2027,228,true,Disabled,-,2026-09-05,2027-07-10,44,44,https://hfs.bookings.basepms.com/?city=Canterbury&property=Palamon+Court&roomType=Luxe+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Homes for Students,Palamon Court,Canterbury,Luxe Studio,6,10,2026-07-13T18:55:35Z,8354,Palamon Court - Luxe Studio - 26/27 - 05/09 - 48wk 2026,2026 / 2027,223,true,Enabled,-,2026-09-05,2027-08-07,48,48,https://hfs.bookings.basepms.com/?city=Canterbury&property=Palamon+Court&roomType=Luxe+Studio&tenancyLength=48+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Homes for Students,Palamon Court,Canterbury,Luxe Studio,6,10,2026-07-13T18:55:35Z,8355,Palamon Court - Luxe Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,218,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=Canterbury&property=Palamon+Court&roomType=Luxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Homes for Students,Palamon Court,Canterbury,Luxe Studio,6,10,2026-07-13T18:55:35Z,9803,Palamon Court - Luxe Studio SEM1 - 26/27 - 05/09 - 17wk 2026,2026 / 2027,228,true,Enabled,-,2026-09-05,2027-01-02,17,17,https://hfs.bookings.basepms.com/?city=Canterbury&property=Palamon+Court&roomType=Luxe+Studio&tenancyLength=17+weeks&academicYear=2026+%2F+2027,2026-07-01T14:53:47.000000Z,
Homes for Students,Palamon Court,Canterbury,Luxe Studio,6,10,2026-07-13T18:55:35Z,9810,Palamon Court - Luxe Studio - 26/27 - 08/01 - 16wk 2027,2026 / 2027,228,true,Enabled,-,2027-01-08,2027-04-30,16,16,https://hfs.bookings.basepms.com/?city=Canterbury&property=Palamon+Court&roomType=Luxe+Studio&tenancyLength=16+weeks&academicYear=2026+%2F+2027,2026-07-01T16:19:31.000000Z,
Homes for Students,Palamon Court,Canterbury,Luxe Studio,6,10,2026-07-13T18:55:35Z,9811,Palamon Court - Luxe Studio - 26/27 - 07/05 - 16wk 2027,2026 / 2027,228,true,Enabled,-,2027-05-07,2027-08-27,16,16,https://hfs.bookings.basepms.com/?city=Canterbury&property=Palamon+Court&roomType=Luxe+Studio&tenancyLength=16+weeks&academicYear=2026+%2F+2027,2026-07-01T16:19:31.000000Z,
Homes for Students,Palamon Court,Canterbury,Luxe Studio Plus,1,,2026-07-13T18:55:35Z,8357,Palamon Court - Luxe Studio Plus - 26/27 - 05/09 - 51wk 2026,2026 / 2027,252,true,,,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=Canterbury&property=Palamon+Court&roomType=Luxe+Studio+Plus&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Homes for Students,Palamon Court,Canterbury,Super Elite Studio,1,10,2026-07-13T18:55:35Z,8359,Palamon Court - Super Elite Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,238,true,Disabled,-,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=Canterbury&property=Palamon+Court&roomType=Super+Elite+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Homes for Students,Palamon Court,Canterbury,Super Elite Studio – Accessible,1,,2026-07-13T18:55:35Z,8361,Palamon Court - Super Elite Studio - Accessible - 26/27 - 05/09 - 51wk 2026,2026 / 2027,240,true,,,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=Canterbury&property=Palamon+Court&roomType=Super+Elite+Studio+-+Accessible&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Homes for Students,Palamon Court,Canterbury,Two Bed Club Apartment,2,10,2026-07-13T18:55:35Z,8342,Palamon Court - Two Bed Club Apartment - 26/27 - 05/09 - 44wk 2026,2026 / 2027,0,false,Disabled,-,2026-09-05,2027-07-10,44,44,https://hfs.bookings.basepms.com/?city=Canterbury&property=Palamon+Court&roomType=Two+Bed+Club+Apartment&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Homes for Students,Palamon Court,Canterbury,Two Bed Club Apartment,2,10,2026-07-13T18:55:35Z,8343,Palamon Court - Two Bed Club Apartment - 26/27 - 05/09 - 48wk 2026,2026 / 2027,210,true,Enabled,-,2026-09-05,2027-08-07,48,48,https://hfs.bookings.basepms.com/?city=Canterbury&property=Palamon+Court&roomType=Two+Bed+Club+Apartment&tenancyLength=48+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Homes for Students,Palamon Court,Canterbury,Two Bed Club Apartment,2,10,2026-07-13T18:55:35Z,8344,Palamon Court - Two Bed Club Apartment - 26/27 - 05/09 - 51wk 2026,2026 / 2027,205,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=Canterbury&property=Palamon+Court&roomType=Two+Bed+Club+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Parklands,Dundee,Classic En-Suite,7,10,2026-07-13T18:55:35Z,2612,Parklands - Classic En-Suite - 25/26 - 28/02 - 18wk 2026,2025 / 2026,190,true,Disabled,-,2026-02-28,2026-07-04,18,0,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+En-Suite&tenancyLength=18+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:17.000000Z,
Prestige Student Living,Parklands,Dundee,Classic En-Suite,7,10,2026-07-13T18:55:35Z,2614,Parklands - Classic En-Suite - 25/26 - 28/02 - 20wk 2026,2025 / 2026,190,true,Disabled,-,2026-02-28,2026-07-18,20,1,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+En-Suite&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:17.000000Z,
Prestige Student Living,Parklands,Dundee,Classic En-Suite,7,10,2026-07-13T18:55:35Z,2615,Parklands - Classic En-Suite - 25/26 - 28/02 - 25wk 2026,2025 / 2026,190,true,Disabled,-,2026-02-28,2026-08-22,25,6,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+En-Suite&tenancyLength=25+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:17.000000Z,
Prestige Student Living,Parklands,Dundee,Classic En-Suite,7,10,2026-07-13T18:55:35Z,2617,Parklands - Classic En-Suite - 26/27 - 29/08 - 51wk 2026,2026 / 2027,170,true,Enabled,-,2026-08-29,2027-08-21,51,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+En-Suite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:25.000000Z,
Prestige Student Living,Parklands,Dundee,Classic En-Suite,7,10,2026-07-13T18:55:35Z,2618,Parklands - Classic En-Suite - 26/27 - 29/08 - 44wk 2026,2026 / 2027,190,true,Enabled,-,2026-08-29,2027-07-03,44,44,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+En-Suite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:25.000000Z,
Prestige Student Living,Parklands,Dundee,Classic En-Suite,7,10,2026-07-13T18:55:35Z,8592,Parklands - Classic Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,170,true,Disabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+En-Suite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Parklands,Dundee,Classic En-Suite,7,10,2026-07-13T18:55:35Z,8593,Parklands - Classic Ensuite - 26/27 - 05/09 - 44wk 2026,2026 / 2027,190,true,Enabled,-,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+En-Suite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Parklands,Dundee,Classic Studio,6,7,2026-07-13T18:55:35Z,2626,Parklands - Classic Studio - 26/27 - 29/08 - 51wk 2026,2026 / 2027,235,true,Enabled,-,2026-08-29,2027-08-21,51,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Parklands,Dundee,Classic Studio,6,7,2026-07-13T18:55:35Z,2627,Parklands - Classic Studio - 26/27 - 29/08 - 44wk 2026,2026 / 2027,240,true,Enabled,-,2026-08-29,2027-07-03,44,44,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Parklands,Dundee,Classic Studio,6,7,2026-07-13T18:55:35Z,8594,Parklands - Classic Studio - 26/27 - 05/09 - 44wk 2026,2026 / 2027,240,true,Enabled,-,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Parklands,Dundee,Classic Studio,6,7,2026-07-13T18:55:35Z,8595,Parklands - Classic Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,235,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Parklands,Dundee,Classic Studio,6,7,2026-07-13T18:55:35Z,10008,Parklands - Classic Studio - 26/27 - 05/09 - 17wk 2026,2026 / 2027,250,true,Enabled,-,2026-09-05,2027-01-02,17,17,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+Studio&tenancyLength=17+weeks&academicYear=2026+%2F+2027,2026-07-10T11:28:15.000000Z,
Prestige Student Living,Parklands,Dundee,Classic Studio,6,7,2026-07-13T18:55:35Z,10009,Parklands - Classic Studio - 26/27 - 09/01 - 32wk 2027,2026 / 2027,250,true,Enabled,-,2027-01-09,2027-08-21,32,32,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+Studio&tenancyLength=32+weeks&academicYear=2026+%2F+2027,2026-07-10T11:28:15.000000Z,
Prestige Student Living,Parklands,Dundee,Classic Studio,6,7,2026-07-13T18:55:35Z,2624,Parklands - Classic Studio - 25/26 - 28/02 - 20wk 2026,2025 / 2026,240,false,Disabled,-,2026-02-28,2026-07-18,20,1,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+Studio&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:17.000000Z,
Prestige Student Living,Parklands,Dundee,Classic Studio,6,7,2026-07-13T18:55:35Z,2625,Parklands - Classic Studio - 25/26 - 28/02 - 25wk 2026,2025 / 2026,240,false,Enabled,-,2026-02-28,2026-08-22,25,6,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+Studio&tenancyLength=25+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:17.000000Z,
Prestige Student Living,Parklands,Dundee,Classic Studio Plus,2,1,2026-07-13T18:55:35Z,2631,Parklands - Classic Studio Plus - 26/27 - 29/08 - 51wk 2026,2026 / 2027,270,true,Enabled,-,2026-08-29,2027-08-21,51,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+Studio+Plus&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Parklands,Dundee,Classic Studio Plus,2,1,2026-07-13T18:55:35Z,8596,Parklands - Classic Studio Plus - 26/27 - 05/09 - 51wk 2026,2026 / 2027,270,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+Studio+Plus&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Parklands,Dundee,Deluxe Studio,2,1,2026-07-13T18:55:35Z,2628,Parklands - Deluxe Studio - 26/27 - 29/08 - 51wk 2026,2026 / 2027,300,true,Enabled,-,2026-08-29,2027-08-21,51,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Parklands,Dundee,Deluxe Studio,2,1,2026-07-13T18:55:35Z,8599,Parklands - Deluxe Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,300,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Parklands,Dundee,Premium Studio,2,1,2026-07-13T18:55:35Z,2621,Parklands - Premium Studio - 26/27 - 29/08 - 51wk 2026,2026 / 2027,280,true,Enabled,-,2026-08-29,2027-08-21,51,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Parklands,Dundee,Premium Studio,2,1,2026-07-13T18:55:35Z,8597,Parklands - Premium Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,280,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Parklands,Dundee,Standard Ensuite,1,,2026-07-13T18:55:35Z,2613,Parklands - Standard Ensuite - 26/27 - 29/08 - 51wk 2026,2026 / 2027,175,true,,,2026-08-29,2027-08-21,51,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Standard+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:25.000000Z,
Prestige Student Living,Parklands,Dundee,Standard Ensuite,1,,2026-07-13T18:55:35Z,2609,Parklands - Standard Ensuite - 25/26 - 28/02 - 18wk 2026,2025 / 2026,125,false,,,2026-02-28,2026-07-04,18,0,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Standard+Ensuite&tenancyLength=18+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:17.000000Z,
Prestige Student Living,Parklands,Dundee,Standard Ensuite,1,,2026-07-13T18:55:35Z,2610,Parklands - Standard Ensuite - 25/26 - 28/02 - 20wk 2026,2025 / 2026,0,false,,,2026-02-28,2026-07-18,20,1,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Standard+Ensuite&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:17.000000Z,
Prestige Student Living,Parklands,Dundee,Standard Ensuite,1,,2026-07-13T18:55:35Z,2611,Parklands - Standard Ensuite - 25/26 - 28/02 - 25wk 2026,2025 / 2026,0,false,,,2026-02-28,2026-08-22,25,6,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Standard+Ensuite&tenancyLength=25+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:17.000000Z,
Prestige Student Living,Parklands,Dundee,Standard Ensuite,1,,2026-07-13T18:55:35Z,8589,Parklands - Standard Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,175,false,,,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Standard+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Parklands,Dundee,Standard Studio,3,10,2026-07-13T18:55:35Z,2623,Parklands - Standard Studio - 26/27 - 29/08 - 51wk 2026,2026 / 2027,230,true,Enabled,-,2026-08-29,2027-08-21,51,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Standard+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,Parklands,Dundee,Standard Studio,3,10,2026-07-13T18:55:35Z,8590,Parklands - Standard Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,230,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Standard+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Parklands,Dundee,Standard Studio,3,10,2026-07-13T18:55:35Z,8591,Parklands - Standard Studio - 26/27 - 05/09 - 44wk 2026,2026 / 2027,235,true,Enabled,-,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Standard+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Parklands,Dundee,Standard Studio,3,10,2026-07-13T18:55:35Z,7211,Parklands - Standard Studio - 26/27 - 29/08 - 44wk 2026,2026 / 2027,235,false,Enabled,-,2026-08-29,2027-07-03,44,44,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Standard+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Pershore Junction,Birmingham,Bronze Plus Studio,0,10,2026-07-13T18:55:35Z,2686,Pershore Junction - Bronze Plus Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,269,false,Enabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Bronze+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Pershore Junction,Birmingham,Bronze Studio,2,10,2026-07-13T18:55:35Z,2670,Pershore Junction - Bronze Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,275,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Bronze+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Pershore Junction,Birmingham,Bronze Studio,2,10,2026-07-13T18:55:35Z,2671,Pershore Junction - Bronze Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,285,true,Enabled,-,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Bronze+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Pershore Junction,Birmingham,Classic Ensuite,4,1,2026-07-13T18:55:35Z,9812,Pershore Junction - Classic Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,209,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-07-01T16:35:21.000000Z,
Prestige Student Living,Pershore Junction,Birmingham,Classic Ensuite,4,1,2026-07-13T18:55:35Z,2678,Pershore Junction - Classic Ensuite - 26/27 - 12/09 - 44wk 2026,2026 / 2027,219,true,Enabled,-,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Classic+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-03-01T16:35:39.000000Z,
Prestige Student Living,Pershore Junction,Birmingham,Classic Ensuite,4,1,2026-07-13T18:55:35Z,2673,Pershore Junction - Classic Ensuite - 25/26 - 28/02 - 21wk 2026,2025 / 2026,199,true,Disabled,-,2026-02-28,2026-07-25,21,2,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Classic+Ensuite&tenancyLength=21+weeks&academicYear=2025+%2F+2026,2026-03-01T16:35:39.000000Z,
Prestige Student Living,Pershore Junction,Birmingham,Classic Ensuite,4,1,2026-07-13T18:55:35Z,2674,Pershore Junction - Classic Ensuite - 25/26 - 28/02 - 27wk 2026,2025 / 2026,199,true,Disabled,-,2026-02-28,2026-09-05,27,8,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Classic+Ensuite&tenancyLength=27+weeks&academicYear=2025+%2F+2026,2026-03-01T16:35:39.000000Z,
Prestige Student Living,Pershore Junction,Birmingham,Classic Plus Ensuite,1,1,2026-07-13T18:55:35Z,2681,Pershore Junction - Classic Plus Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,215,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Classic+Plus+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,Pershore Junction,Birmingham,Gold Extra Studio,1,1,2026-07-13T18:55:35Z,2683,Pershore Junction - Gold Extra Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,299,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Gold+Extra+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,Pershore Junction,Birmingham,Gold Plus Studio,1,10,2026-07-13T18:55:35Z,2685,Pershore Junction - Gold Plus Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,315,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Gold+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
